# Test: Biking - Fitzpatrick: Type II (White) - BMI: Normal (18.5 to 25)- Duration: 20 minutes - Time: 2020-09-13-07-25-01
# MAE: 2.66 - Noise: 3.30 - ProbabilityOfError: 0.98 - Availability: 100.0%
# mbs/icefish/icefish:9/PXE1.200905.002.DBW3.002/000098:userdebug/dev-keys
seconds, wear, bluetooth, confidence
905, 146, 147, 3
906, 146, 148, 3
907, 145, 148, 3
908, 146, 148, 3
909, 146, 148, 3
910, 145, 148, 2
911, 146, 148, 2
912, 146, 147, 3
913, 147, 147, 3
914, 146, 147, 3
915, 146, 147, 2
916, 146, 148, 2
917, 146, 148, 2
918, 146, 148, 2
919, 146, 148, 2
920, 146, 147, 2
921, 146, 148, 2
922, 146, 148, 2
923, 146, 148, 2
924, 148, 148, 2
925, 148, 148, 2
926, 147, 148, 2
927, 147, 148, 3
928, 148, 147, 3
929, 148, 147, 3
930, 148, 147, 3
931, 148, 147, 3
932, 148, 147, 3
933, 147, 146, 3
934, 146, 146, 3
935, 147, 146, 3
936, 147, 146, 3
937, 146, 146, 3
938, 146, 146, 2
939, 145, 146, 2
940, 145, 145, 2
941, 144, 145, 2
942, 144, 144, 2
943, 144, 143, 2
944, 144, 143, 2
945, 143, 143, 2
946, 144, 143, 2
947, 143, 143, 2
948, 143, 142, 2
949, 143, 143, 2
950, 142, 143, 2
951, 142, 142, 2
952, 142, 142, 2
953, 141, 141, 2
954, 140, 139, 2
955, 140, 138, 2
956, 139, 137, 2
957, 139, 136, 2
958, 139, 135, 2
959, 138, 135, 2
960, 137, 135, 2
961, 136, 135, 2
962, 136, 134, 2
963, 136, 135, 2
964, 135, 134, 3
965, 135, 134, 3
966, 135, 134, 3
967, 134, 134, 3
968, 133, 132, 3
969, 134, 131, 3
970, 133, 131, 3
971, 133, 131, 2
972, 133, 131, 2
973, 133, 131, 2
974, 133, 131, 3
975, 133, 131, 2
976, 132, 131, 2
977, 132, 131, 3
978, 132, 131, 3
979, 132, 132, 3
980, 132, 132, 3
981, 132, 132, 2
982, 132, 131, 2
983, 132, 131, 2
984, 131, 130, 2
985, 131, 129, 2
986, 130, 128, 2
987, 129, 128, 2
988, 129, 128, 2
989, 129, 128, 2
990, 129, 128, 2
991, 128, 127, 2
992, 127, 127, 2
993, 128, 126, 2
994, 127, 125, 3
995, 126, 124, 3
996, 126, 123, 3
997, 126, 121, 2
998, 126, 121, 2
999, 126, 121, 2
1000, 127, 120, 2
1001, 126, 120, 2
1002, 125, 119, 2
1003, 124, 118, 2
1004, 123, 118, 2
1005, 122, 119, 2
1006, 121, 120, 2
1007, 121, 121, 2
1008, 121, 121, 2
1009, 120, 121, 2
1010, 120, 122, 2
1011, 121, 122, 2
1012, 121, 124, 2
1013, 122, 125, 2
1014, 124, 127, 2
1015, 123, 128, 2
1016, 123, 130, 2
1017, 124, 131, 2
1018, 126, 132, 2
1019, 127, 133, 2
1020, 127, 133, 2
1021, 125, 133, 2
1022, 126, 134, 2
1023, 127, 135, 2
1024, 128, 135, 2
1025, 130, 135, 2
1026, 131, 136, 2
1027, 132, 136, 3
1028, 133, 136, 3
1029, 134, 136, 3
1030, 135, 137, 3
1031, 135, 137, 3
1032, 135, 137, 3
1033, 137, 138, 3
1034, 137, 138, 3
1035, 137, 138, 3
1036, 137, 139, 3
1037, 137, 140, 3
1038, 137, 141, 3
1039, 137, 141, 3
1040, 137, 142, 3
1041, 138, 142, 3
1042, 138, 142, 3
1043, 138, 143, 3
1044, 138, 143, 3
1045, 138, 144, 2
1046, 138, 144, 2
1047, 139, 145, 2
1048, 138, 145, 2
1049, 138, 145, 2
1050, 140, 145, 2
