# Test: Fast_Running - Fitzpatrick: Type II (White) - BMI: Normal (18.5 to 25)- Duration: 20 minutes - Time: 2020-09-11-09-06-05
# MAE: 1.17 - Noise: 2.10 - ProbabilityOfError: 0.99 - Availability: 100.0%
# mbs/icefish/icefish:9/PXE1.200905.002.DBW3.002/000098:userdebug/dev-keys
seconds, wear, bluetooth, confidence
877, 160, 159, 3
878, 160, 159, 3
879, 159, 159, 3
880, 159, 160, 2
881, 159, 160, 2
882, 160, 159, 2
883, 161, 159, 2
884, 159, 159, 2
885, 158, 160, 2
886, 158, 160, 2
887, 159, 160, 2
888, 158, 160, 2
889, 158, 160, 2
890, 159, 160, 2
891, 160, 160, 2
892, 159, 160, 3
893, 159, 161, 3
894, 159, 161, 3
895, 160, 161, 3
896, 160, 161, 3
897, 160, 161, 3
898, 161, 161, 3
899, 160, 160, 3
900, 160, 160, 3
901, 161, 161, 3
902, 161, 161, 3
903, 161, 161, 3
904, 160, 161, 3
905, 160, 161, 3
906, 161, 161, 3
907, 161, 161, 3
908, 161, 161, 3
909, 161, 161, 3
910, 161, 161, 3
911, 160, 161, 3
912, 160, 161, 3
913, 160, 161, 3
914, 161, 162, 3
915, 161, 161, 3
916, 161, 161, 3
917, 161, 161, 3
918, 161, 161, 3
919, 161, 161, 3
920, 160, 161, 3
921, 159, 160, 3
922, 159, 160, 3
923, 159, 160, 3
924, 159, 160, 3
925, 159, 159, 3
926, 159, 160, 3
927, 158, 160, 3
928, 158, 160, 3
929, 158, 160, 3
930, 157, 161, 3
931, 158, 160, 3
932, 157, 160, 3
933, 158, 160, 3
934, 158, 160, 3
935, 158, 160, 3
936, 158, 160, 3
937, 159, 160, 3
938, 160, 160, 3
939, 159, 160, 3
940, 160, 160, 3
941, 160, 161, 3
942, 158, 160, 3
943, 157, 159, 3
944, 158, 158, 3
945, 159, 158, 3
946, 159, 158, 3
947, 158, 158, 3
948, 158, 158, 3
949, 156, 157, 3
950, 155, 156, 3
951, 155, 156, 3
952, 155, 154, 3
953, 154, 154, 3
954, 153, 152, 3
955, 152, 152, 3
956, 152, 151, 3
957, 151, 149, 3
958, 149, 148, 3
959, 149, 147, 3
960, 148, 146, 3
961, 147, 146, 3
962, 146, 145, 3
963, 145, 144, 3
964, 144, 143, 3
965, 143, 142, 3
966, 142, 141, 3
967, 142, 140, 3
968, 140, 139, 3
969, 139, 138, 3
970, 139, 137, 3
971, 137, 136, 3
972, 136, 136, 3
973, 135, 135, 3
974, 134, 134, 3
975, 133, 133, 3
976, 132, 133, 3
977, 132, 132, 3
978, 131, 131, 3
979, 130, 131, 3
980, 130, 131, 3
981, 129, 130, 3
982, 129, 129, 3
983, 128, 129, 3
984, 128, 128, 3
985, 127, 128, 3
986, 127, 128, 3
987, 126, 128, 3
988, 126, 128, 3
989, 125, 127, 3
990, 125, 126, 3
991, 124, 125, 3
992, 123, 125, 3
993, 123, 125, 3
994, 122, 123, 3
995, 122, 122, 3
996, 121, 122, 3
997, 121, 122, 3
998, 121, 122, 3
999, 121, 122, 3
1000, 120, 122, 3
1001, 120, 122, 3
1002, 119, 121, 3
1003, 119, 120, 3
1004, 118, 120, 3
1005, 118, 120, 3
1006, 118, 120, 3
1007, 118, 120, 3
1008, 118, 120, 3
1009, 118, 120, 3
1010, 118, 119, 3
1011, 118, 119, 3
1012, 117, 118, 3
1013, 117, 118, 3
1014, 117, 118, 3
1015, 116, 118, 3
1016, 116, 117, 3
1017, 116, 117, 3
1018, 116, 116, 3
1019, 115, 116, 3
1020, 115, 116, 3
1021, 115, 116, 3
1022, 114, 116, 3
1023, 114, 115, 3
1024, 114, 115, 3
1025, 114, 116, 3
1026, 115, 117, 3
1027, 115, 118, 3
1028, 114, 118, 3
1029, 115, 118, 3
1030, 114, 117, 3
1031, 113, 117, 3
1032, 114, 116, 3
1033, 114, 115, 3
1034, 114, 115, 3
1035, 113, 114, 2
1036, 113, 113, 2
1037, 113, 113, 2
1038, 112, 113, 2
1039, 112, 113, 2
1040, 112, 113, 2
1041, 112, 113, 3
1042, 112, 113, 3
1043, 112, 113, 3
1044, 111, 113, 3
1045, 111, 113, 3
1046, 111, 113, 3
1047, 110, 113, 3
1048, 110, 112, 3
1049, 110, 112, 3
1050, 111, 112, 3
1051, 111, 112, 3
1052, 111, 113, 3
1053, 112, 113, 3
1054, 112, 113, 3
1055, 110, 113, 3
1056, 111, 113, 3
1057, 110, 113, 3
1058, 111, 113, 3
1059, 110, 112, 3
1060, 111, 111, 3
1061, 110, 110, 3
1062, 109, 110, 3
1063, 109, 110, 3
1064, 109, 110, 3
1065, 109, 110, 3
1066, 108, 110, 3
1067, 107, 108, 2
1068, 107, 107, 2
1069, 107, 107, 2
1070, 107, 108, 2
1071, 107, 108, 2
1072, 107, 109, 2
1073, 106, 109, 2
1074, 107, 110, 2
1075, 108, 109, 2
1076, 107, 109, 2
1077, 106, 108, 2
1078, 107, 107, 2
1079, 107, 107, 2
1080, 108, 107, 2
1081, 109, 107, 2
1082, 109, 108, 2
1083, 108, 108, 2
1084, 108, 108, 2
1085, 109, 107, 2
1086, 108, 106, 2
1087, 109, 106, 2
1088, 110, 105, 2
1089, 109, 105, 2
1090, 109, 106, 2
1091, 108, 106, 2
1092, 108, 107, 2
1093, 108, 107, 2
1094, 108, 108, 2
1095, 107, 107, 2
1096, 106, 107, 2
1097, 106, 106, 2
1098, 105, 106, 2
1099, 104, 106, 2
1100, 104, 106, 2
1101, 104, 106, 2
1102, 104, 107, 2
1103, 104, 107, 2
1104, 104, 107, 2
1105, 102, 107, 2
1106, 102, 107, 2
1107, 102, 107, 2
1108, 102, 107, 1
1109, 100, 106, 1
1110, 100, 106, 1
1111, 100, 106, 2
1112, 101, 107, 2
1113, 101, 107, 2
1114, 101, 108, 2
1115, 103, 108, 2
1116, 103, 108, 2
1117, 102, 108, 1
1118, 103, 108, 1
1119, 104, 108, 1
1120, 104, 106, 1
1121, 104, 106, 1
1122, 105, 106, 2
1123, 107, 106, 2
1124, 107, 107, 2
1125, 107, 107, 2
1126, 110, 108, 2
1127, 109, 108, 2
1128, 108, 108, 2
1129, 108, 107, 2
1130, 108, 107, 2
1131, 107, 107, 2
1132, 107, 106, 2
1133, 107, 105, 2
1134, 106, 105, 2
1135, 106, 105, 3
1136, 105, 105, 3
1137, 105, 105, 3
1138, 105, 105, 3
1139, 104, 106, 3
1140, 104, 106, 3
1141, 104, 106, 2
1142, 104, 106, 2
1143, 104, 106, 2
1144, 103, 105, 2
1145, 104, 105, 2
1146, 104, 105, 2
1147, 104, 105, 2
1148, 103, 106, 2
1149, 104, 106, 2
1150, 104, 106, 2
1151, 104, 105, 2
1152, 104, 104, 2
1153, 104, 103, 2
1154, 103, 103, 2
1155, 103, 103, 2
1156, 102, 103, 2
1157, 102, 104, 2
1158, 101, 105, 2
1159, 102, 106, 2
1160, 103, 106, 2
1161, 103, 105, 3
1162, 103, 105, 3
1163, 102, 105, 3
1164, 102, 105, 3
1165, 102, 105, 2
1166, 103, 105, 2
1167, 103, 106, 2
1168, 104, 106, 2
1169, 103, 105, 2
1170, 103, 105, 2
1171, 102, 104, 2
1172, 102, 103, 2
1173, 102, 103, 2
